,date,volume,price,high,low,open,change,timestamp,FOXBUSINES.text_COUNT_last1days:microsoft,FOXBUSINES.text_last1days:microsoft,transformedDoc
632,18-08-2015 16:00:00,23.57M,47.27,47.43,46.7,46.84,-0.11%,1439913600.0,0,[],
633,19-08-2015 16:00:00,31.49M,46.61,47.08,46.3,46.78,-1.40%,1440000000.0,0,[],
634,20-08-2015 16:00:00,36.24M,45.66,46.47,45.66,46.07,-2.04%,1440086400.0,3,"['billionaire george soros warms up to coal as stock prices hit bottom ', '_ @ varneyco: disney stock is down 5, nearly 5%_  dispic_twitter_com/vgln4rimzo', 'crude tumbles following suprise build in stockpiles ']","billionaire george soros warms up to coal as stock prices hit bottom _ @ varneyco: disney stock is down 5, nearly 5%_  dispic_twitter_com/vgln4rimzocrude tumbles following suprise build in stockpiles "
635,21-08-2015 16:00:00,70.05M,43.07,45.48,43.07,45.3,-5.67%,1440172800.0,5,"['china stocks have worst week since june as hope for government rescue slumps ', 'are falling bond yields a bad omen for  stocks  economy  spy  dow ', 'netflix is still by far the best-performing stock in the s&p 500 this year but its way down today_""- @ varneyco  nflxpic_twitter_com/lfskg3expf""', 'murray energy ceo bob murray: obama admin set out to destroy coal industry_ hes driven the price of stocks way down_pic_twitter_com/l7zl59zxyt', 'david asman: stocks continue to drop as us companies warn of possibility of a global slowdown_pic_twitter_com/hsjofweu6e']","china stocks have worst week since june as hope for government rescue slumps are falling bond yields a bad omen for  stocks  economy  spy  dow netflix is still by far the best-performing stock in the s&p 500 this year but its way down today_""- @ varneyco  nflxpic_twitter_com/lfskg3expf""murray energy ceo bob murray: obama admin set out to destroy coal industry_ hes driven the price of stocks way down_pic_twitter_com/l7zl59zxytdavid asman: stocks continue to drop as us companies warn of possibility of a global slowdown_pic_twitter_com/hsjofweu6e"
636,24-08-2015 16:00:00,88.75M,41.68,43.31,39.72,40.45,-3.23%,1440432000.0,2,"['chinese stocks plummet erasing gains for the year ', 'developing: 20 of the 30 stocks in the dow jones industrial average are touching 52-week lows_ # blackmondaypic_twitter_com/atpvjk9dpp']",chinese stocks plummet erasing gains for the year developing: 20 of the 30 stocks in the dow jones industrial average are touching 52-week lows_ # blackmondaypic_twitter_com/atpvjk9dpp
637,25-08-2015 16:00:00,70.62M,40.47,43.24,40.39,42.56,-2.90%,1440518400.0,2,"['how the worlds major stock markets have performed in this difficult month: ', '_ @ lizclaman reports live outside the new york stock exchange_pic_twitter_com/4mm8gy2j6h']",how the worlds major stock markets have performed in this difficult month: _ @ lizclaman reports live outside the new york stock exchange_pic_twitter_com/4mm8gy2j6h
638,26-08-2015 16:00:00,63.41M,42.71,42.84,41.06,42.01,5.53%,1440604800.0,4,"['starbucks ceo asked his staff to be sensitive to customers who might express concern over the plunging stock market_pic_twitter_com/fn9a3uegxl', 'former nyse chairman grasso shared his take on stock market turmoil: take 2 aspirin and call your broker in 6 months ', 'the fed more focused on gdp than stock markets ', 'stocks take negative turn after early surge_ tune in now to fox business for the latest market news and analysis_pic_twitter_com/xp1v3azgu9']",starbucks ceo asked his staff to be sensitive to customers who might express concern over the plunging stock market_pic_twitter_com/fn9a3uegxlformer nyse chairman grasso shared his take on stock market turmoil: take 2 aspirin and call your broker in 6 months the fed more focused on gdp than stock markets stocks take negative turn after early surge_ tune in now to fox business for the latest market news and analysis_pic_twitter_com/xp1v3azgu9
639,27-08-2015 16:00:00,50.94M,43.9,43.95,42.92,43.23,2.79%,1440691200.0,1,['six dow stocks are in bear territory amid a volatile week on wall street '],six dow stocks are in bear territory amid a volatile week on wall street 
640,28-08-2015 16:00:00,28.25M,43.93,44.15,43.39,43.4,0.07%,1440777600.0,0,[],
641,31-08-2015 16:00:00,34.44M,43.52,43.93,43.1,43.56,-0.93%,1441036800.0,1,['china stocks slide as crackdown on speculators spreads_ '],china stocks slide as crackdown on speculators spreads_ 
642,01-09-2015 16:00:00,49.69M,41.82,42.59,41.66,42.17,-3.91%,1441123200.0,0,[],
643,02-09-2015 16:00:00,37.67M,43.36,43.38,41.88,42.36,3.68%,1441209600.0,1,"['dow is up 100+, 28 of 30 stocks are higher_ @ varneycopic_twitter_com/clpzu44x1k']","dow is up 100+, 28 of 30 stocks are higher_ @ varneycopic_twitter_com/clpzu44x1k"
644,03-09-2015 16:00:00,28.29M,43.5,43.98,43.28,43.41,0.32%,1441296000.0,4,"['homebuilder stocks year-to-date_ @ teamcavutopic_twitter_com/tmdfpmyfmp', 'energy stocks vs_ a month ago_ @ teamcavutopic_twitter_com/hhwsmduave', 'major tech stocks, year to date_ @ teamcavutopic_twitter_com/lwp9thzbuv', 'stocks since the yuan devaluation_ @ teamcavutopic_twitter_com/tglik02ksu']","homebuilder stocks year-to-date_ @ teamcavutopic_twitter_com/tmdfpmyfmpenergy stocks vs_ a month ago_ @ teamcavutopic_twitter_com/hhwsmduavemajor tech stocks, year to date_ @ teamcavutopic_twitter_com/lwp9thzbuvstocks since the yuan devaluation_ @ teamcavutopic_twitter_com/tglik02ksu"
645,04-09-2015 16:00:00,37.14M,42.61,43.04,42.2,42.81,-2.05%,1441382400.0,2,"['_ @ varneyco: big losers of dow stocks:  aapl,  mcd,  pfe,  dis, and  nke_pic_twitter_com/tqdkz6b7tn', 'all 30 dow stocks are low to start the trading day_ @ varneyco is live on fox business with the latest analysis_pic_twitter_com/vuzlrcowgg']","_ @ varneyco: big losers of dow stocks:  aapl,  mcd,  pfe,  dis, and  nke_pic_twitter_com/tqdkz6b7tnall 30 dow stocks are low to start the trading day_ @ varneyco is live on fox business with the latest analysis_pic_twitter_com/vuzlrcowgg"
646,08-09-2015 16:00:00,32.47M,43.89,44.0,43.2,43.3,3.00%,1441728000.0,0,[],
647,09-09-2015 16:00:00,33.47M,43.07,44.4,42.91,44.21,-1.87%,1441814400.0,0,[],
648,10-09-2015 16:00:00,31.37M,43.29,43.79,42.74,43.12,0.51%,1441900800.0,1,['_ @ varneyco: @ microsoft up slightly the day after it showed off some of its software_  msftpic_twitter_com/id25b2izd8'],_ @ varneyco: @ microsoft up slightly the day after it showed off some of its software_  msftpic_twitter_com/id25b2izd8
649,11-09-2015 16:00:00,27.13M,43.48,43.59,42.94,43.14,0.44%,1441987200.0,1,"['# clamanoncall: @ lizclaman on the # markets, oil and gold prices and avon stock_ ']","# clamanoncall: @ lizclaman on the # markets, oil and gold prices and avon stock_ "
650,14-09-2015 16:00:00,23.66M,43.04,43.44,42.86,43.43,-1.01%,1442246400.0,0,[],
651,15-09-2015 16:00:00,28.88M,43.98,44.29,43.08,43.19,2.18%,1442332800.0,1,['david stockman the fed needs to stop its jihad against the savers retirees of america '],david stockman the fed needs to stop its jihad against the savers retirees of america 
652,16-09-2015 16:00:00,23.37M,44.3,44.38,43.84,43.97,0.73%,1442419200.0,0,[],
653,17-09-2015 16:00:00,32.77M,44.25,45.0,44.08,44.29,-0.11%,1442505600.0,1,['stocks climb as traders await thursdays rate hike decision by the fed '],stocks climb as traders await thursdays rate hike decision by the fed 
654,18-09-2015 16:00:00,63.14M,43.48,43.99,43.33,43.5,-1.74%,1442592000.0,1,['_ @ merrilllynchs savita subramanian: high quality stocks are the best to buy in this turbulent market_pic_twitter_com/zwq7ko1amp'],_ @ merrilllynchs savita subramanian: high quality stocks are the best to buy in this turbulent market_pic_twitter_com/zwq7ko1amp
655,21-09-2015 16:00:00,26.18M,44.11,44.47,43.6,43.62,1.45%,1442851200.0,0,[],
656,22-09-2015 16:00:00,28.09M,43.9,44.05,43.31,43.38,-0.48%,1442937600.0,0,[],
657,23-09-2015 16:00:00,17.15M,43.87,44.17,43.51,43.93,-0.07%,1443024000.0,0,[],
658,24-09-2015 16:00:00,27.91M,43.91,44.13,43.27,43.45,0.09%,1443110400.0,0,[],
659,25-09-2015 16:00:00,29.38M,43.94,44.73,43.76,44.48,0.07%,1443196800.0,0,[],
660,28-09-2015 16:00:00,27.61M,43.29,44.09,43.2,43.83,-1.48%,1443456000.0,0,[],
661,29-09-2015 16:00:00,32.76M,43.44,43.57,43.05,43.37,0.35%,1443542400.0,0,[],
662,30-09-2015 16:00:00,34.96M,44.26,44.3,43.66,43.88,1.89%,1443628800.0,3,"['clamanoncall  lizclaman on the  markets apple stock and teslas model x ', 'one stock to look out for this morning: apple music, itunes movies, and ibooks are now available in china_  aaplpic_twitter_com/okfcobuowk', '_ @ goldmansachs is climbing the wall of worry on u_s_ stocks_ heres why: ']","clamanoncall  lizclaman on the  markets apple stock and teslas model x one stock to look out for this morning: apple music, itunes movies, and ibooks are now available in china_  aaplpic_twitter_com/okfcobuowk_ @ goldmansachs is climbing the wall of worry on u_s_ stocks_ heres why: "
663,01-10-2015 16:00:00,28.66M,44.61,44.75,43.75,44.75,0.79%,1443715200.0,0,[],
664,02-10-2015 16:00:00,41.84M,45.57,45.57,43.92,44.27,2.15%,1443801600.0,0,[],
665,05-10-2015 16:00:00,34.37M,46.63,46.89,45.7,45.74,2.33%,1444060800.0,0,[],
666,06-10-2015 16:00:00,27.51M,46.75,47.17,46.22,46.33,0.26%,1444147200.0,1,"['_ @ microsoft unveils its next smartphones, the lumia 950 and 950xlpic_twitter_com/qcgfdzmqw6']","_ @ microsoft unveils its next smartphones, the lumia 950 and 950xlpic_twitter_com/qcgfdzmqw6"
667,07-10-2015 16:00:00,27.71M,46.8,47.35,45.95,47.1,0.11%,1444233600.0,0,[],
668,08-10-2015 16:00:00,33.77M,47.45,47.52,46.5,46.56,1.39%,1444320000.0,1,"['# clamanoncall: @ lizclaman on the # markets, oil prices, yum brands and gopro stock_ ']","# clamanoncall: @ lizclaman on the # markets, oil prices, yum brands and gopro stock_ "
669,09-10-2015 16:00:00,28.60M,47.11,47.54,46.92,47.45,-0.72%,1444406400.0,0,[],
670,12-10-2015 16:00:00,19.77M,47.0,47.07,46.5,46.98,-0.23%,1444665600.0,0,[],
671,13-10-2015 16:00:00,19.99M,46.89,47.13,46.56,46.56,-0.23%,1444752000.0,0,[],
672,14-10-2015 16:00:00,24.70M,46.68,47.1,46.53,46.65,-0.45%,1444838400.0,0,[],
673,15-10-2015 16:00:00,27.19M,47.01,47.03,46.53,47.01,0.71%,1444924800.0,1,"['# clamanoncall: @ lizclaman on the # markets, corporate earnings and retail stocks_ ']","# clamanoncall: @ lizclaman on the # markets, corporate earnings and retail stocks_ "
674,16-10-2015 16:00:00,26.45M,47.51,47.54,46.9,47.02,1.06%,1445011200.0,1,['_ @ varneyco: apple is making stock available to all retail managers who can then hand it on to subordinate workers_pic_twitter_com/ghbnjlieie'],_ @ varneyco: apple is making stock available to all retail managers who can then hand it on to subordinate workers_pic_twitter_com/ghbnjlieie
675,19-10-2015 16:00:00,29.39M,47.62,47.88,47.02,47.42,0.23%,1445270400.0,0,[],
676,20-10-2015 16:00:00,30.80M,47.77,47.81,47.02,47.44,0.31%,1445356800.0,1,"['# clamanoncall: @ lizclaman on the # markets, weight watchers stock and upcoming corporate earnings_ ']","# clamanoncall: @ lizclaman on the # markets, weight watchers stock and upcoming corporate earnings_ "
677,21-10-2015 16:00:00,25.26M,47.2,47.99,47.11,47.92,-1.19%,1445443200.0,2,"['# clamanoncall: @ lizclaman on the # markets and yahoo, chipotle and ibm stocks_ ', '_ @ varneyco: [chipotle] stock is down nearly 50_""  cmgpic_twitter_com/0fw8up68m2""']","# clamanoncall: @ lizclaman on the # markets and yahoo, chipotle and ibm stocks_ _ @ varneyco: [chipotle] stock is down nearly 50_""  cmgpic_twitter_com/0fw8up68m2"""
678,22-10-2015 16:00:00,56.64M,48.03,48.95,47.09,47.53,1.76%,1445529600.0,1,['valeant rebuffs critical report that pummels stock '],valeant rebuffs critical report that pummels stock 
679,23-10-2015 16:00:00,135.23M,52.87,54.07,52.25,52.3,10.08%,1445616000.0,1,['october stock pop despite skittish investors  spy '],october stock pop despite skittish investors  spy 
680,26-10-2015 16:00:00,64.63M,54.25,54.32,52.5,52.53,2.61%,1445875200.0,0,[],
681,27-10-2015 16:00:00,51.00M,53.69,54.37,53.58,53.99,-1.03%,1445961600.0,1,['stocks slip ahead of fed meeting apple falls before earnings '],stocks slip ahead of fed meeting apple falls before earnings 
682,28-10-2015 16:00:00,47.00M,53.98,53.98,52.86,53.54,0.54%,1446048000.0,0,[],
683,29-10-2015 16:00:00,30.20M,53.36,53.83,53.22,53.54,-1.15%,1446134400.0,0,[],
684,30-10-2015 16:00:00,46.62M,52.64,53.99,52.62,53.32,-1.35%,1446220800.0,3,"['_ @ repcomstock on @ speakerryan: its going to be a great healing spirit in the house_"" @ cvpaynepic_twitter_com/xl5yf8035v""', 'homebuilder stocks take hit ', '_ @ repcomstock on @ speakerryan: hes not afraid to debate___ but do it civilly_""pic_twitter_com/oleet2uke6""']","_ @ repcomstock on @ speakerryan: its going to be a great healing spirit in the house_"" @ cvpaynepic_twitter_com/xl5yf8035v""homebuilder stocks take hit _ @ repcomstock on @ speakerryan: hes not afraid to debate___ but do it civilly_""pic_twitter_com/oleet2uke6"""
685,02-11-2015 16:00:00,30.28M,53.24,53.36,52.62,52.85,1.14%,1446480000.0,1,['visa to buy its european counterpart visa europe for up to 234 billion in cash and stock '],visa to buy its european counterpart visa europe for up to 234 billion in cash and stock 
686,03-11-2015 16:00:00,36.60M,54.15,54.39,52.9,52.93,1.71%,1446566400.0,0,[],
687,04-11-2015 16:00:00,37.09M,54.4,54.88,54.06,54.18,0.46%,1446652800.0,1,"['_ @ varneyco: [ # chipotle] stock has just turned negative again_""  cmgpic_twitter_com/v7xhgeqgyo""']","_ @ varneyco: [ # chipotle] stock has just turned negative again_""  cmgpic_twitter_com/v7xhgeqgyo"""
688,05-11-2015 16:00:00,31.47M,54.38,54.7,54.0,54.49,-0.04%,1446739200.0,0,[],
689,06-11-2015 16:00:00,32.85M,54.92,54.98,53.96,54.09,0.99%,1446825600.0,1,"['_ @ cvpayne: ny state ag is launching an investigation into [ @ exxonmobil]_ stock is off more than a buck_""  xompic_twitter_com/2z2a8ztk2k""']","_ @ cvpayne: ny state ag is launching an investigation into [ @ exxonmobil]_ stock is off more than a buck_""  xompic_twitter_com/2z2a8ztk2k"""
690,09-11-2015 16:00:00,32.51M,54.16,54.87,53.56,54.55,-1.38%,1447084800.0,0,[],
691,10-11-2015 16:00:00,55.28M,53.51,54.13,53.27,54.07,-1.20%,1447171200.0,1,"['# clamanoncall: @ lizclaman on the # markets, the vix and lionsgate stock_ ']","# clamanoncall: @ lizclaman on the # markets, the vix and lionsgate stock_ "
692,11-11-2015 16:00:00,36.52M,53.65,54.2,53.46,53.7,0.26%,1447257600.0,0,[],
693,12-11-2015 16:00:00,35.36M,53.32,53.98,53.19,53.48,-0.62%,1447344000.0,1,['microsoft helps transitioning vets find place in civilian world through intern program '],microsoft helps transitioning vets find place in civilian world through intern program 
694,13-11-2015 16:00:00,36.85M,52.84,53.29,52.53,53.07,-0.90%,1447430400.0,1,['microsoft agrees to store customer data in germany '],microsoft agrees to store customer data in germany 
695,16-11-2015 16:00:00,32.17M,53.77,53.89,52.85,53.08,1.76%,1447689600.0,0,[],
696,17-11-2015 16:00:00,31.55M,52.97,53.53,52.85,53.17,-1.49%,1447776000.0,2,"['military stocks rally as  france vows pitiless war on isis ', '# clamanoncall: @ lizclaman on the # markets, oil prices and defense and travel-related stocks_ ']","military stocks rally as  france vows pitiless war on isis # clamanoncall: @ lizclaman on the # markets, oil prices and defense and travel-related stocks_ "
697,18-11-2015 16:00:00,29.71M,53.85,53.98,52.98,53.0,1.66%,1447862400.0,0,[],
698,19-11-2015 16:00:00,28.15M,53.94,54.66,53.78,53.99,0.17%,1447948800.0,1,"['# clamanoncall: @ lizclaman on the # markets, oil prices and gopro and keurig green mountain stocks_ ']","# clamanoncall: @ lizclaman on the # markets, oil prices and gopro and keurig green mountain stocks_ "
699,20-11-2015 16:00:00,37.15M,54.19,54.3,53.27,54.25,0.46%,1448035200.0,2,"['# clamanoncall: @ lizclaman on the # markets, defense stocks, square and gap earnings_ ', 'stocks look for higher open, adding to weekly gains_ ']","# clamanoncall: @ lizclaman on the # markets, defense stocks, square and gap earnings_ stocks look for higher open, adding to weekly gains_ "
700,23-11-2015 16:00:00,28.24M,54.19,54.46,53.75,54.25,0.00%,1448294400.0,0,[],
701,24-11-2015 16:00:00,24.60M,54.25,54.44,53.58,53.92,0.11%,1448380800.0,0,[],
702,25-11-2015 16:00:00,21.01M,53.69,54.23,53.69,54.09,-1.03%,1448467200.0,2,"['travel stocks are in retreat mode after state department issues a worldwide travel alert ', '# clamanoncall: @ lizclaman on the # markets, travel-related stocks, costco and the energy sector_ ']","travel stocks are in retreat mode after state department issues a worldwide travel alert # clamanoncall: @ lizclaman on the # markets, travel-related stocks, costco and the energy sector_ "
703,27-11-2015 16:00:00,9.01M,53.93,54.08,53.79,53.8,0.45%,1448640000.0,0,[],
704,30-11-2015 16:00:00,56.24M,54.35,54.96,54.0,54.54,0.78%,1448899200.0,1,['how are stocks performing on  cybermonday here are the latest details '],how are stocks performing on  cybermonday here are the latest details 
705,01-12-2015 16:00:00,39.95M,55.22,55.23,54.3,54.41,1.60%,1448985600.0,2,"['the grinch steals retail stocks  xrt  spy despite solid  cybermonday sales ', 'sony plans to expand its  playstation 4 remoteplay function to  windows and mac computers ']",the grinch steals retail stocks  xrt  spy despite solid  cybermonday sales sony plans to expand its  playstation 4 remoteplay function to  windows and mac computers 
706,02-12-2015 16:00:00,47.27M,55.21,55.96,55.06,55.32,-0.02%,1449072000.0,2,"['facebooks mark zuckerberg and wife priscilla chan to give 99 of stock to charity ', '# clamanoncall: @ lizclaman on the # markets, an e_ coli scare at starbucks, and valeant stock_ ']","facebooks mark zuckerberg and wife priscilla chan to give 99 of stock to charity # clamanoncall: @ lizclaman on the # markets, an e_ coli scare at starbucks, and valeant stock_ "
707,03-12-2015 16:00:00,38.63M,54.2,55.77,53.93,55.49,-1.83%,1449158400.0,1,['clamanoncall  lizclaman on the  markets fang stocks and the us dollar '],clamanoncall  lizclaman on the  markets fang stocks and the us dollar 
708,04-12-2015 16:00:00,43.96M,55.91,56.23,54.1,54.12,3.15%,1449244800.0,1,['market alert: gun stocks keep going up after the # sanbernardino shooting_pic_twitter_com/dsg99ojgx0'],market alert: gun stocks keep going up after the # sanbernardino shooting_pic_twitter_com/dsg99ojgx0
709,07-12-2015 16:00:00,30.71M,55.81,55.97,55.29,55.79,-0.18%,1449504000.0,1,['buy or sell? gun stocks hold steady after obamas address on gun control last night_pic_twitter_com/uknpuwvkza'],buy or sell? gun stocks hold steady after obamas address on gun control last night_pic_twitter_com/uknpuwvkza
